Наружное освещение;Накладные архитектурные светильники;Contrast 2 LED;Компактный архитектурный СИД Монтаж на кронштейн с асимметричный, Электр, класс II, IP66, IK08, Корпус и рамка:  литой под давлением алюминий, отшлифованный, серебристо-серый 150, Стекло: закаленное стекло толщиной 4 мм, Уплотнитель:  EPDM, В комплекте с 4000K LED Со встроенным блоком питания,Размеры: 407 x 295 x 95 mmНоминальная мощность: 117,2 WМасса: 7,55 kg;СИД Contrast 2 большого размера, монохромные;[Положение лампы:, STD - стандартный, Источник света:, LED, Световой поток светильника*:, 8034 lm, КПД светильника*:, 69 lm/W, Эффективность ламп:, 68 lm/W, Степень цветопередачи мин,:, 80, ПРА:, 1 x 00155171 DRV PH XI 150W 1,05A 150V D #sXt S240 OD, Цветовая температура:, 4000 Kelvin, Средний расчетный срок службы*:, L80 50000h при 25°C, Номинальная мощность*:, 117,2 W Коэффициент мощности = 0,95];96263206;http://www,thornlighting,ru/ru-ru/produkty/naruzhnoie-osvieshchieniie/nakladnyie-arkhitiekturnyie-svietilniki/Contrast_2_LED/sid-contrast-2-bolshogho-razmiera-monokhromnyie/96263206
Наружное освещение;Накладные архитектурные светильники;Contrast 2 LED;Компактный архитектурный СИД Монтаж на кронштейн с 24°, Электр, класс II, IP66, IK08, Корпус и рамка:  литой под давлением алюминий, отшлифованный, серебристо-серый 150, Стекло: закаленное стекло толщиной 4 мм, Уплотнитель:  EPDM, В комплекте с 4000K LED Со встроенным блоком питания,Размеры: 407 x 295 x 95 mmНоминальная мощность: 117,2 WМасса: 7,55 kg;СИД Contrast 2 большого размера, монохромные;[Положение лампы:, STD - стандартный, Источник света:, LED, Световой поток светильника*:, 9206 lm, КПД светильника*:, 79 lm/W, Эффективность ламп:, 78 lm/W, Степень цветопередачи мин,:, 80, ПРА:, 1 x 00155171 DRV PH XI 150W 1,05A 150V D #sXt S240 OD, Цветовая температура:, 4000 Kelvin, Средний расчетный срок службы*:, L80 50000h при 25°C, Номинальная мощность*:, 117,2 W Коэффициент мощности = 0,95];96263203;http://www,thornlighting,ru/ru-ru/produkty/naruzhnoie-osvieshchieniie/nakladnyie-arkhitiekturnyie-svietilniki/Contrast_2_LED/sid-contrast-2-bolshogho-razmiera-monokhromnyie/96263203
Наружное освещение;Накладные архитектурные светильники;Contrast 2 LED;Компактный архитектурный СИД Монтаж на кронштейн с 36°, Электр, класс II, IP66, IK08, Корпус и рамка:  литой под давлением алюминий, отшлифованный, серебристо-серый 150, Стекло: закаленное стекло толщиной 4 мм, Уплотнитель:  EPDM, В комплекте с 4000K LED Со встроенным блоком питания,Размеры: 407 x 295 x 95 mmНоминальная мощность: 117,2 WМасса: 7,55 kg;СИД Contrast 2 большого размера, монохромные;[Положение лампы:, STD - стандартный, Источник света:, LED, Световой поток светильника*:, 8309 lm, КПД светильника*:, 71 lm/W, Эффективность ламп:, 70 lm/W, Степень цветопередачи мин,:, 80, ПРА:, 1 x 00155171 DRV PH XI 150W 1,05A 150V D #sXt S240 OD, Цветовая температура:, 4000 Kelvin, Средний расчетный срок службы*:, L80 50000h при 25°C, Номинальная мощность*:, 117,2 W Коэффициент мощности = 0,95];96263204;http://www,thornlighting,ru/ru-ru/produkty/naruzhnoie-osvieshchieniie/nakladnyie-arkhitiekturnyie-svietilniki/Contrast_2_LED/sid-contrast-2-bolshogho-razmiera-monokhromnyie/96263204
Наружное освещение;Накладные архитектурные светильники;Contrast 2 LED;Компактный архитектурный СИД Монтаж на кронштейн с 8°, Электр, класс II, IP66, IK08, Корпус и рамка:  литой под давлением алюминий, отшлифованный, серебристо-серый 150, Стекло: закаленное стекло толщиной 4 мм, Уплотнитель:  EPDM, В комплекте с 4000K LED Со встроенным блоком питания,Размеры: 407 x 295 x 95 mmНоминальная мощность: 117,2 WМасса: 7,55 kg;СИД Contrast 2 большого размера, монохромные;[Положение лампы:, STD - стандартный, Источник света:, LED, Световой поток светильника*:, 10255 lm, КПД светильника*:, 88 lm/W, Эффективность ламп:, 87 lm/W, Степень цветопередачи мин,:, 80, ПРА:, 1 x 00155171 DRV PH XI 150W 1,05A 150V D #sXt S240 OD, Цветовая температура:, 4000 Kelvin, Средний расчетный срок службы*:, L80 50000h при 25°C, Номинальная мощность*:, 117,2 W Коэффициент мощности = 0,95];96261919;http://www,thornlighting,ru/ru-ru/produkty/naruzhnoie-osvieshchieniie/nakladnyie-arkhitiekturnyie-svietilniki/Contrast_2_LED/sid-contrast-2-bolshogho-razmiera-monokhromnyie/96261919
Наружное освещение;Накладные архитектурные светильники;Contrast 2 LED;Компактный архитектурный СИД Монтаж на кронштейн с 8 x 16° горизонтальный, Электр, класс II, IP66, IK08, Корпус и рамка:  литой под давлением алюминий, отшлифованный, серебристо-серый 150, Стекло: закаленное стекло толщиной 4 мм, Уплотнитель:  EPDM, В комплекте с 4000K LED Со встроенным блоком питания,Размеры: 407 x 295 x 95 mmНоминальная мощность: 117,2 WМасса: 7,55 kg;СИД Contrast 2 большого размера, монохромные;[Положение лампы:, STD - стандартный, Источник света:, LED, Световой поток светильника*:, 9654 lm, КПД светильника*:, 82 lm/W, Эффективность ламп:, 82 lm/W, Степень цветопередачи мин,:, 80, ПРА:, 1 x 00155171 DRV PH XI 150W 1,05A 150V D #sXt S240 OD, Цветовая температура:, 4000 Kelvin, Средний расчетный срок службы*:, L80 50000h при 25°C, Номинальная мощность*:, 117,2 W Коэффициент мощности = 0,95];96263205;http://www,thornlighting,ru/ru-ru/produkty/naruzhnoie-osvieshchieniie/nakladnyie-arkhitiekturnyie-svietilniki/Contrast_2_LED/sid-contrast-2-bolshogho-razmiera-monokhromnyie/96263205
Наружное освещение;Накладные архитектурные светильники;Contrast 2 LED;Компактный архитектурный СИД Монтаж на кронштейн с асимметричный, Электр, класс II, IP66, IK08, Корпус и рамка:  литой под давлением алюминий, отшлифованный, серебристо-серый 150, Стекло: закаленное стекло толщиной 4 мм, Уплотнитель:  EPDM, В комплекте с 3000K LED С удаленным соединительным блоком и блоком питания,Размеры: 407 x 295 x 71 mmНоминальная мощность: 78 WМасса: 6,1 kg;СИД Contrast 2 большого размера, удаленный блок ПРА;[Положение лампы:, STD - стандартный, Источник света:, LED, Световой поток светильника*:, 5213 lm, КПД светильника*:, 67 lm/W, Эффективность ламп:, 66 lm/W, ПРА:, 1 x 96263333 DRV PH XI 100W 700mA 143V D #Xt  UNI CSR, Цветовая температура:, 3000 Kelvin, Долговечность параметров измерения (В10)*:, L80 50000h при 25°C, Номинальная мощность*:, 78 W Коэффициент мощности = 0,97];96261830;http://www,thornlighting,ru/ru-ru/produkty/naruzhnoie-osvieshchieniie/nakladnyie-arkhitiekturnyie-svietilniki/Contrast_2_LED/sid-contrast-2-bolshogho-razmiera-udaliennyi-blok-pra/96261830
Наружное освещение;Накладные архитектурные светильники;Contrast 2 LED;Компактный архитектурный СИД Монтаж на кронштейн с 24°, Электр, класс II, IP66, IK08, Корпус и рамка:  литой под давлением алюминий, отшлифованный, серебристо-серый 150, Стекло: закаленное стекло толщиной 4 мм, Уплотнитель:  EPDM, В комплекте с 3000K LED С удаленным соединительным блоком и блоком питания,Размеры: 407 x 295 x 71 mmНоминальная мощность: 78 WМасса: 6,1 kg;СИД Contrast 2 большого размера, удаленный блок ПРА;[Положение лампы:, STD - стандартный, Источник света:, LED, Световой поток светильника*:, 5622 lm, КПД светильника*:, 72 lm/W, Эффективность ламп:, 71 lm/W, ПРА:, 1 x 96263333 DRV PH XI 100W 700mA 143V D #Xt  UNI CSR, Цветовая температура:, 3000 Kelvin, Долговечность параметров измерения (В10)*:, L80 50000h при 25°C, Номинальная мощность*:, 78 W Коэффициент мощности = 0,97];96261827;http://www,thornlighting,ru/ru-ru/produkty/naruzhnoie-osvieshchieniie/nakladnyie-arkhitiekturnyie-svietilniki/Contrast_2_LED/sid-contrast-2-bolshogho-razmiera-udaliennyi-blok-pra/96261827
Наружное освещение;Накладные архитектурные светильники;Contrast 2 LED;Компактный архитектурный СИД Монтаж на кронштейн с 36°, Электр, класс II, IP66, IK08, Корпус и рамка:  литой под давлением алюминий, отшлифованный, серебристо-серый 150, Стекло: закаленное стекло толщиной 4 мм, Уплотнитель:  EPDM, В комплекте с 3000K LED С удаленным соединительным блоком и блоком питания,Размеры: 407 x 295 x 71 mmНоминальная мощность: 78 WМасса: 6,1 kg;СИД Contrast 2 большого размера, удаленный блок ПРА;[Положение лампы:, STD - стандартный, Источник света:, LED, Световой поток светильника*:, 5634 lm, КПД светильника*:, 72 lm/W, Эффективность ламп:, 72 lm/W, ПРА:, 1 x 96263333 DRV PH XI 100W 700mA 143V D #Xt  UNI CSR, Цветовая температура:, 3000 Kelvin, Долговечность параметров измерения (В10)*:, L80 50000h при 25°C, Номинальная мощность*:, 78 W Коэффициент мощности = 0,97];96261828;http://www,thornlighting,ru/ru-ru/produkty/naruzhnoie-osvieshchieniie/nakladnyie-arkhitiekturnyie-svietilniki/Contrast_2_LED/sid-contrast-2-bolshogho-razmiera-udaliennyi-blok-pra/96261828
Наружное освещение;Накладные архитектурные светильники;Contrast 2 LED;Компактный архитектурный СИД Монтаж на кронштейн с 8°, Электр, класс II, IP66, IK08, Корпус и рамка:  литой под давлением алюминий, отшлифованный, серебристо-серый 150, Стекло: закаленное стекло толщиной 4 мм, Уплотнитель:  EPDM, В комплекте с 3000K LED С удаленным соединительным блоком и блоком питания,Размеры: 407 x 295 x 71 mmНоминальная мощность: 78 WМасса: 6,1 kg;СИД Contrast 2 большого размера, удаленный блок ПРА;[Положение лампы:, STD - стандартный, Источник света:, LED, Световой поток светильника*:, 6936 lm, КПД светильника*:, 89 lm/W, Эффективность ламп:, 87 lm/W, ПРА:, 1 x 96263333 DRV PH XI 100W 700mA 143V D #Xt  UNI CSR, Цветовая температура:, 3000 Kelvin, Долговечность параметров измерения (В10)*:, L80 50000h при 25°C, Номинальная мощность*:, 78 W Коэффициент мощности = 0,97];96261826;http://www,thornlighting,ru/ru-ru/produkty/naruzhnoie-osvieshchieniie/nakladnyie-arkhitiekturnyie-svietilniki/Contrast_2_LED/sid-contrast-2-bolshogho-razmiera-udaliennyi-blok-pra/96261826
Наружное освещение;Накладные архитектурные светильники;Contrast 2 LED;Компактный архитектурный СИД Монтаж на кронштейн с 8 x 16° горизонтальный, Электр, класс II, IP66, IK08, Корпус и рамка:  литой под давлением алюминий, отшлифованный, серебристо-серый 150, Стекло: закаленное стекло толщиной 4 мм, Уплотнитель:  EPDM, В комплекте с 3000K LED С удаленным соединительным блоком и блоком питания,Размеры: 407 x 295 x 71 mmНоминальная мощность: 78 WМасса: 6,1 kg;СИД Contrast 2 большого размера, удаленный блок ПРА;[Положение лампы:, STD - стандартный, Источник света:, LED, Световой поток светильника*:, 6157 lm, КПД светильника*:, 79 lm/W, Эффективность ламп:, 79 lm/W, ПРА:, 1 x 96263333 DRV PH XI 100W 700mA 143V D #Xt  UNI CSR, Цветовая температура:, 3000 Kelvin, Долговечность параметров измерения (В10)*:, L80 50000h при 25°C, Номинальная мощность*:, 78 W Коэффициент мощности = 0,97];96261829;http://www,thornlighting,ru/ru-ru/produkty/naruzhnoie-osvieshchieniie/nakladnyie-arkhitiekturnyie-svietilniki/Contrast_2_LED/sid-contrast-2-bolshogho-razmiera-udaliennyi-blok-pra/96261829
Наружное освещение;Накладные архитектурные светильники;Contrast 2 LED;Компактный архитектурный СИД Монтаж на кронштейн с 24°, Электр, класс II, IP66, IK08, Корпус и рамка:  литой под давлением алюминий, отшлифованный, серебристо-серый 150, Стекло: закаленное стекло толщиной 4 мм, Уплотнитель:  EPDM, В комплекте с СИД RGB, Со встроенным источником питания и модулем DMX,Размеры: 407 x 295 x 95 mmНоминальная мощность: 84,2 WМасса: 7,55 kg;СИД Contrast 2 большого размера, RGB DMX;[Положение лампы:, WH - белый цвет, Источник света:, LED, Световой поток светильника*:, 2950 lm, КПД светильника*:, 35 lm/W, Эффективность ламп:, 35 lm/W, ПРА:, 1 x 96374265 DRV MW EPP 120W 48V 2,5A F #EPP-120S-48, Средний расчетный срок службы*:, L80 50000h при 25°C, Номинальная мощность*:, 84,2 W Коэффициент мощности = 0,95];96263212;http://www,thornlighting,ru/ru-ru/produkty/naruzhnoie-osvieshchieniie/nakladnyie-arkhitiekturnyie-svietilniki/Contrast_2_LED/sid-contrast-2-bolshogho-razmiera-rgb-dmx/96263212
Наружное освещение;Накладные архитектурные светильники;Contrast 2 LED;Компактный архитектурный СИД Монтаж на кронштейн с 36°, Электр, класс II, IP66, IK08, Корпус и рамка:  литой под давлением алюминий, отшлифованный, серебристо-серый 150, Стекло: закаленное стекло толщиной 4 мм, Уплотнитель:  EPDM, В комплекте с СИД RGB, Со встроенным источником питания и модулем DMX,Размеры: 407 x 295 x 95 mmНоминальная мощность: 84,2 WМасса: 7,55 kg;СИД Contrast 2 большого размера, RGB DMX;[Положение лампы:, WH - белый цвет, Источник света:, LED, Световой поток светильника*:, 2662 lm, КПД светильника*:, 32 lm/W, Эффективность ламп:, 31 lm/W, ПРА:, 1 x 96374265 DRV MW EPP 120W 48V 2,5A F #EPP-120S-48, Средний расчетный срок службы*:, L80 50000h при 25°C, Номинальная мощность*:, 84,2 W Коэффициент мощности = 0,95];96263213;http://www,thornlighting,ru/ru-ru/produkty/naruzhnoie-osvieshchieniie/nakladnyie-arkhitiekturnyie-svietilniki/Contrast_2_LED/sid-contrast-2-bolshogho-razmiera-rgb-dmx/96263213
Наружное освещение;Накладные архитектурные светильники;Contrast 2 LED;Компактный архитектурный СИД Монтаж на кронштейн с 8°, Электр, класс II, IP66, IK08, Корпус и рамка:  литой под давлением алюминий, отшлифованный, серебристо-серый 150, Стекло: закаленное стекло толщиной 4 мм, Уплотнитель:  EPDM, В комплекте с СИД RGB, Со встроенным источником питания и модулем DMX,Размеры: 407 x 295 x 95 mmНоминальная мощность: 84,2 WМасса: 7,55 kg;СИД Contrast 2 большого размера, RGB DMX;[Положение лампы:, WH - белый цвет, Источник света:, LED, Световой поток светильника*:, 3286 lm, КПД светильника*:, 39 lm/W, Эффективность ламп:, 39 lm/W, ПРА:, 1 x 96374265 DRV MW EPP 120W 48V 2,5A F #EPP-120S-48, Средний расчетный срок службы*:, L80 50000h при 25°C, Номинальная мощность*:, 84,2 W Коэффициент мощности = 0,95];96261338;http://www,thornlighting,ru/ru-ru/produkty/naruzhnoie-osvieshchieniie/nakladnyie-arkhitiekturnyie-svietilniki/Contrast_2_LED/sid-contrast-2-bolshogho-razmiera-rgb-dmx/96261338
Наружное освещение;Накладные архитектурные светильники;Contrast 2 LED;Компактный архитектурный СИД Монтаж на кронштейн с асимметричный, Электр, класс II, IP66, IK08, Корпус и рамка:  литой под давлением алюминий, отшлифованный, серебристо-серый 150, Стекло: закаленное стекло толщиной 4 мм, Уплотнитель:  EPDM, В комплекте с СИД RGB, Со встроенным источником питания и модулем DMX,Размеры: 407 x 295 x 95 mmНоминальная мощность: 84,2 WМасса: 7,55 kg;СИД Contrast 2 большого размера, RGB DMX;[Положение лампы:, STD - стандартный, Источник света:, LED, Световой поток светильника*:, 2574 lm, КПД светильника*:, 31 lm/W, Эффективность ламп:, 30 lm/W, ПРА:, 1 x 96374265 DRV MW EPP 120W 48V 2,5A F #EPP-120S-48, Средний расчетный срок службы*:, L80 50000h при 25°C, Номинальная мощность*:, 84,2 W Коэффициент мощности = 0,95];96263215;http://www,thornlighting,ru/ru-ru/produkty/naruzhnoie-osvieshchieniie/nakladnyie-arkhitiekturnyie-svietilniki/Contrast_2_LED/sid-contrast-2-bolshogho-razmiera-rgb-dmx/96263215
