['Главная', 'Светотехника', 'Лента светодиодная на 12В, профиль, трансформаторы и аксессуары', 'Гибкий соединитель / кабель питания  408081'];['Масса, кг0,003', 'Количество в упаковке100', 'Артикул408081', 'Зона размещенияЖилая / Общественная', 'Масса, кг0,003'];https://lightstar.ru/kupit-lustry-svetilniki-optom/lenta-svetodiodnaya-12-v/408081;https://dl.lstar.lt/for_site/Lightstar/Tochka_lampy/LED_strips/408081_2500.jpg
['Главная', 'Светотехника', 'Лента светодиодная на 12В, профиль, трансформаторы и аксессуары', 'Лента белого свечения  400072'];['Пылевлагозащита, IPIP20', 'Масса, кг0,012', 'Количество в упаковке200', 'Артикул400072', 'Зона размещенияЖилая / Общественная', 'Пылевлагозащита, IPIP20', 'Тип светодиодовОдноцветный', 'Цветовая темп., К2700 / 3000', 'Световой поток, лм (для лент Лм/м)2550', 'Кол-во LED на метр60', 'Кратность отреза, мм50', 'Мощность ленты на один метр, Вт/м28,8', 'Масса, кг0,012', 'Длина (Глубина), мм200000', 'Ширина, мм10', 'Напряжение питания ламп, В12'];https://lightstar.ru/kupit-lustry-svetilniki-optom/lenta-svetodiodnaya-12-v/400072;https://dl.lstar.lt/for_site/Lightstar/Tochka_lampy/LED_strips/Led_strips_12V_instr.zip
['Главная', 'Светотехника', 'Лента светодиодная на 12В, профиль, трансформаторы и аксессуары', 'Лента белого свечения  400076'];['Пылевлагозащита, IPIP20', 'Масса, кг2,7', 'Количество в упаковке200', 'Артикул400076', 'Зона размещенияЖилая / Общественная', 'Пылевлагозащита, IPIP20', 'Тип светодиодовОдноцветный', 'Цветовая темп., К4000', 'Световой поток, лм (для лент Лм/м)2550', 'Кол-во LED на метр60', 'Кратность отреза, мм50', 'Мощность ленты на один метр, Вт/м28,8', 'Масса, кг2,7', 'Длина (Глубина), мм200000', 'Ширина, мм10', 'Напряжение питания ламп, В12'];https://lightstar.ru/kupit-lustry-svetilniki-optom/lenta-svetodiodnaya-12-v/400076;https://dl.lstar.lt/for_site/Lightstar/Tochka_lampy/LED_strips/Led_strips_12V_instr.zip
['Главная', 'Светотехника', 'Лента светодиодная на 220В и аксессуары', 'Лента белого свечения  402034'];['Пылевлагозащита, IPIP65', 'Масса, кг0,78', 'Количество в упаковке100', 'Артикул402034', 'Зона размещенияЖилая / Общественная', 'Пылевлагозащита, IPIP65', 'Тип светодиодовОдноцветный', 'Цветовая темп., К4200 / 4500', 'Световой поток, лм (для лент Лм/м)1320', 'Световой поток на один LED12', 'Кол-во LED на метр120', 'Кратность отреза, мм1000', 'Масса, кг0,78', 'Длина (Глубина), мм100000', 'Ширина, мм10', 'Напряжение питания ламп, В220'];https://lightstar.ru/kupit-lustry-svetilniki-optom/lenta-svetodiodnaya-220-v/402034;https://dl.lstar.lt/for_site/Lightstar/Tochka_lampy/LED_strips/402034_2500.jpg
['Главная', 'Светотехника', 'Лента светодиодная на 12В, профиль, трансформаторы и аксессуары', 'Лента белого свечения  400002'];['Пылевлагозащита, IPIP20', 'Масса, кг0,007', 'Количество в упаковке200', 'Артикул400002', 'Зона размещенияЖилая / Общественная', 'Пылевлагозащита, IPIP20', 'Тип светодиодовОдноцветный', 'Цветовая темп., К2700 / 3000', 'Световой поток, лм (для лент Лм/м)210', 'Кол-во LED на метр60', 'Кратность отреза, мм50', 'Мощность ленты на один метр, Вт/м4,8', 'Масса, кг0,007', 'Длина (Глубина), мм200000', 'Ширина, мм8', 'Напряжение питания ламп, В12'];https://lightstar.ru/kupit-lustry-svetilniki-optom/lenta-svetodiodnaya-12-v/400002;https://dl.lstar.lt/for_site/Lightstar/Tochka_lampy/LED_strips/Led_strips_12V_instr.zip
['Главная', 'Светотехника', 'Лента светодиодная на 12В, профиль, трансформаторы и аксессуары', 'Гибкий соединитель / кабель питания  408111'];['Масса, кг0,005', 'Количество в упаковке100', 'Артикул408111', 'Зона размещенияЖилая / Общественная', 'Масса, кг0,005'];https://lightstar.ru/kupit-lustry-svetilniki-optom/lenta-svetodiodnaya-12-v/408111;https://dl.lstar.lt/for_site/Lightstar/Tochka_lampy/LED_strips/408111_2500.jpg
['Главная', 'Светотехника', 'Лента светодиодная на 12В, профиль, трансформаторы и аксессуары', 'Соединитель жесткий для ленты  408110-1'];['Масса, кг0,001', 'Количество в упаковке100', 'Артикул408110-1', 'Зона размещенияЖилая / Общественная / Улица', 'Масса, кг0,001'];https://lightstar.ru/kupit-lustry-svetilniki-optom/lenta-svetodiodnaya-12-v/408110-1;https://dl.lstar.lt/for_site/Lightstar/Tochka_lampy/LED_strips/408110-1_2500.jpg
['Главная', 'Светотехника', 'Лента светодиодная на 220В и аксессуары', 'Изолирующая заглушка  408909'];['Масса, кг0,02', 'Количество в упаковке100', 'Артикул408909', 'Зона размещенияЖилая / Общественная', 'Масса, кг0,02'];https://lightstar.ru/kupit-lustry-svetilniki-optom/lenta-svetodiodnaya-220-v/408909;https://dl.lstar.lt/for_site/Lightstar/Tochka_lampy/LED_strips/408909_2500.jpg
['Главная', 'Светотехника', 'Лента светодиодная на 12В, профиль, трансформаторы и аксессуары', 'Светодиодная лента в PVC профиле с прямоугольным рассеивателем  409122'];['Пылевлагозащита, IPIP20', 'Высота, мм11', 'Масса, кг0,082', 'Количество в упаковке100', 'Артикул409122', 'Зона размещенияЖилая / Общественная', 'Пылевлагозащита, IPIP20', 'Тип светодиодовОдноцветный', 'Цветовая темп., К3000', 'Кол-во LED на метр240', 'Мощность ленты на один метр, Вт/м19,2', 'Масса, кг0,082', 'Длина (Глубина), мм2000', 'Высота, мм11', 'Ширина, мм11', 'Материал арматурыПластик', 'Напряжение питания ламп, В12'];https://lightstar.ru/kupit-lustry-svetilniki-optom/lenta-svetodiodnaya-12-v/409122;https://dl.lstar.lt/for_site/Lightstar/Tochka_lampy/LED_strips/409122.png
['Главная', 'Светотехника', 'Лента светодиодная на 12В, профиль, трансформаторы и аксессуары', 'Светодиодная лента в PVC профиле с прямоугольным рассеивателем  409112'];['Пылевлагозащита, IPIP20', 'Высота, мм14', 'Масса, кг0,046', 'Количество в упаковке100', 'Артикул409112', 'Зона размещенияЖилая / Общественная', 'Пылевлагозащита, IPIP20', 'Тип светодиодовОдноцветный', 'Цветовая темп., К3000', 'Кол-во LED на метр120', 'Мощность ленты на один метр, Вт/м9,6', 'Масса, кг0,046', 'Длина (Глубина), мм1020', 'Высота, мм14', 'Ширина, мм13', 'Материал арматурыПластик', 'Напряжение питания ламп, В12'];https://lightstar.ru/kupit-lustry-svetilniki-optom/lenta-svetodiodnaya-12-v/409112;https://dl.lstar.lt/for_site/Lightstar/Tochka_lampy/LED_strips/409112.png
