Наружное освещение;Накладные архитектурные светильники;Contrast 2 LED;Компактный архитектурный СИД Монтаж на кронштейн с асимметричный. Электр. класс II IP66 IK08. Корпус и рамка:  литой под давлением алюминий отшлифованный серебристо-серый 150. Стекло: закаленное стекло толщиной 4 мм. Уплотнитель:  EPDM. В комплекте с 4000K LED Со встроенным блоком питания.Размеры: 407 x 295 x 95 mmНоминальная мощность: 1172 WМасса: 755 kg;СИД Contrast 2 большого размера монохромные;Положение лампы: STD - стандартный Источник света: LED Световой поток светильника: 8034 lm КПД светильника: 69 lm/W Эффективность ламп: 68 lm/W Степень цветопередачи мин.: 80 ПРА: 1 x 00155171 DRV PH XI 150W 1.05A 150V D sXt S240 OD Цветовая температура: 4000 Kelvin Средний расчетный срок службы: L80 50000h при 25C Номинальная мощность: 1172 W Коэффициент мощности  095;96263206
Наружное освещение;Накладные архитектурные светильники;Contrast 2 LED;Компактный архитектурный СИД Монтаж на кронштейн с 24. Электр. класс II IP66 IK08. Корпус и рамка:  литой под давлением алюминий отшлифованный серебристо-серый 150. Стекло: закаленное стекло толщиной 4 мм. Уплотнитель:  EPDM. В комплекте с 4000K LED Со встроенным блоком питания.Размеры: 407 x 295 x 95 mmНоминальная мощность: 1172 WМасса: 755 kg;СИД Contrast 2 большого размера монохромные;Положение лампы: STD - стандартный Источник света: LED Световой поток светильника: 9206 lm КПД светильника: 79 lm/W Эффективность ламп: 78 lm/W Степень цветопередачи мин.: 80 ПРА: 1 x 00155171 DRV PH XI 150W 1.05A 150V D sXt S240 OD Цветовая температура: 4000 Kelvin Средний расчетный срок службы: L80 50000h при 25C Номинальная мощность: 1172 W Коэффициент мощности  095;96263203
Наружное освещение;Накладные архитектурные светильники;Contrast 2 LED;Компактный архитектурный СИД Монтаж на кронштейн с 36. Электр. класс II IP66 IK08. Корпус и рамка:  литой под давлением алюминий отшлифованный серебристо-серый 150. Стекло: закаленное стекло толщиной 4 мм. Уплотнитель:  EPDM. В комплекте с 4000K LED Со встроенным блоком питания.Размеры: 407 x 295 x 95 mmНоминальная мощность: 1172 WМасса: 755 kg;СИД Contrast 2 большого размера монохромные;Положение лампы: STD - стандартный Источник света: LED Световой поток светильника: 8309 lm КПД светильника: 71 lm/W Эффективность ламп: 70 lm/W Степень цветопередачи мин.: 80 ПРА: 1 x 00155171 DRV PH XI 150W 1.05A 150V D sXt S240 OD Цветовая температура: 4000 Kelvin Средний расчетный срок службы: L80 50000h при 25C Номинальная мощность: 1172 W Коэффициент мощности  095;96263204
Наружное освещение;Накладные архитектурные светильники;Contrast 2 LED;Компактный архитектурный СИД Монтаж на кронштейн с 8. Электр. класс II IP66 IK08. Корпус и рамка:  литой под давлением алюминий отшлифованный серебристо-серый 150. Стекло: закаленное стекло толщиной 4 мм. Уплотнитель:  EPDM. В комплекте с 4000K LED Со встроенным блоком питания.Размеры: 407 x 295 x 95 mmНоминальная мощность: 1172 WМасса: 755 kg;СИД Contrast 2 большого размера монохромные;Положение лампы: STD - стандартный Источник света: LED Световой поток светильника: 10255 lm КПД светильника: 88 lm/W Эффективность ламп: 87 lm/W Степень цветопередачи мин.: 80 ПРА: 1 x 00155171 DRV PH XI 150W 1.05A 150V D sXt S240 OD Цветовая температура: 4000 Kelvin Средний расчетный срок службы: L80 50000h при 25C Номинальная мощность: 1172 W Коэффициент мощности  095;96261919
Наружное освещение;Накладные архитектурные светильники;Contrast 2 LED;Компактный архитектурный СИД Монтаж на кронштейн с 8 x 16 горизонтальный. Электр. класс II IP66 IK08. Корпус и рамка:  литой под давлением алюминий отшлифованный серебристо-серый 150. Стекло: закаленное стекло толщиной 4 мм. Уплотнитель:  EPDM. В комплекте с 4000K LED Со встроенным блоком питания.Размеры: 407 x 295 x 95 mmНоминальная мощность: 1172 WМасса: 755 kg;СИД Contrast 2 большого размера монохромные;Положение лампы: STD - стандартный Источник света: LED Световой поток светильника: 9654 lm КПД светильника: 82 lm/W Эффективность ламп: 82 lm/W Степень цветопередачи мин.: 80 ПРА: 1 x 00155171 DRV PH XI 150W 1.05A 150V D sXt S240 OD Цветовая температура: 4000 Kelvin Средний расчетный срок службы: L80 50000h при 25C Номинальная мощность: 1172 W Коэффициент мощности  095;96263205
Наружное освещение;Накладные архитектурные светильники;Contrast 2 LED;Компактный архитектурный СИД Монтаж на кронштейн с асимметричный. Электр. класс II IP66 IK08. Корпус и рамка:  литой под давлением алюминий отшлифованный серебристо-серый 150. Стекло: закаленное стекло толщиной 4 мм. Уплотнитель:  EPDM. В комплекте с 3000K LED С удаленным соединительным блоком и блоком питания.Размеры: 407 x 295 x 71 mmНоминальная мощность: 78 WМасса: 61 kg;СИД Contrast 2 большого размера удаленный блок ПРА;Положение лампы: STD - стандартный Источник света: LED Световой поток светильника: 5213 lm КПД светильника: 67 lm/W Эффективность ламп: 66 lm/W ПРА: 1 x 96263333 DRV PH XI 100W 700mA 143V D Xt  UNI CSR Цветовая температура: 3000 Kelvin Долговечность параметров измерения В10: L80 50000h при 25C Номинальная мощность: 78 W Коэффициент мощности  097;96261830
Наружное освещение;Накладные архитектурные светильники;Contrast 2 LED;Компактный архитектурный СИД Монтаж на кронштейн с 24. Электр. класс II IP66 IK08. Корпус и рамка:  литой под давлением алюминий отшлифованный серебристо-серый 150. Стекло: закаленное стекло толщиной 4 мм. Уплотнитель:  EPDM. В комплекте с 3000K LED С удаленным соединительным блоком и блоком питания.Размеры: 407 x 295 x 71 mmНоминальная мощность: 78 WМасса: 61 kg;СИД Contrast 2 большого размера удаленный блок ПРА;Положение лампы: STD - стандартный Источник света: LED Световой поток светильника: 5622 lm КПД светильника: 72 lm/W Эффективность ламп: 71 lm/W ПРА: 1 x 96263333 DRV PH XI 100W 700mA 143V D Xt  UNI CSR Цветовая температура: 3000 Kelvin Долговечность параметров измерения В10: L80 50000h при 25C Номинальная мощность: 78 W Коэффициент мощности  097;96261827
Наружное освещение;Накладные архитектурные светильники;Contrast 2 LED;Компактный архитектурный СИД Монтаж на кронштейн с 36. Электр. класс II IP66 IK08. Корпус и рамка:  литой под давлением алюминий отшлифованный серебристо-серый 150. Стекло: закаленное стекло толщиной 4 мм. Уплотнитель:  EPDM. В комплекте с 3000K LED С удаленным соединительным блоком и блоком питания.Размеры: 407 x 295 x 71 mmНоминальная мощность: 78 WМасса: 61 kg;СИД Contrast 2 большого размера удаленный блок ПРА;Положение лампы: STD - стандартный Источник света: LED Световой поток светильника: 5634 lm КПД светильника: 72 lm/W Эффективность ламп: 72 lm/W ПРА: 1 x 96263333 DRV PH XI 100W 700mA 143V D Xt  UNI CSR Цветовая температура: 3000 Kelvin Долговечность параметров измерения В10: L80 50000h при 25C Номинальная мощность: 78 W Коэффициент мощности  097;96261828
Наружное освещение;Накладные архитектурные светильники;Contrast 2 LED;Компактный архитектурный СИД Монтаж на кронштейн с 8. Электр. класс II IP66 IK08. Корпус и рамка:  литой под давлением алюминий отшлифованный серебристо-серый 150. Стекло: закаленное стекло толщиной 4 мм. Уплотнитель:  EPDM. В комплекте с 3000K LED С удаленным соединительным блоком и блоком питания.Размеры: 407 x 295 x 71 mmНоминальная мощность: 78 WМасса: 61 kg;СИД Contrast 2 большого размера удаленный блок ПРА;Положение лампы: STD - стандартный Источник света: LED Световой поток светильника: 6936 lm КПД светильника: 89 lm/W Эффективность ламп: 87 lm/W ПРА: 1 x 96263333 DRV PH XI 100W 700mA 143V D Xt  UNI CSR Цветовая температура: 3000 Kelvin Долговечность параметров измерения В10: L80 50000h при 25C Номинальная мощность: 78 W Коэффициент мощности  097;96261826
Наружное освещение;Накладные архитектурные светильники;Contrast 2 LED;Компактный архитектурный СИД Монтаж на кронштейн с 8 x 16 горизонтальный. Электр. класс II IP66 IK08. Корпус и рамка:  литой под давлением алюминий отшлифованный серебристо-серый 150. Стекло: закаленное стекло толщиной 4 мм. Уплотнитель:  EPDM. В комплекте с 3000K LED С удаленным соединительным блоком и блоком питания.Размеры: 407 x 295 x 71 mmНоминальная мощность: 78 WМасса: 61 kg;СИД Contrast 2 большого размера удаленный блок ПРА;Положение лампы: STD - стандартный Источник света: LED Световой поток светильника: 6157 lm КПД светильника: 79 lm/W Эффективность ламп: 79 lm/W ПРА: 1 x 96263333 DRV PH XI 100W 700mA 143V D Xt  UNI CSR Цветовая температура: 3000 Kelvin Долговечность параметров измерения В10: L80 50000h при 25C Номинальная мощность: 78 W Коэффициент мощности  097;96261829
